"theta.G.ml" "theta.G.tau" "theta.G.new" "p.value.gumbel" "loglik.G" "theta.gum.ML.std" "theta.gum.tau.std" "theta.C.ml" "theta.C.tau" "theta.C.new" "p.value.clayton" "loglik.C" "theta.clay.ML.std" "theta.clay.tau.std" "emp.tau" "t.G" "t.C" "KL.G.ML" "KL.G.tau" "KL.G.new" "KL.C.ML" "KL.C.tau" "KL.C.new"
1.85031931979188 1.78442682047585 1.84916735302062 0.982517482517482 29.1100151826827 0.151083666705663 0.179894195396853 1.08071591412169 1.56885364095169 1.5666592156063 0.0044955044955045 19.8954365628244 0.200760176619836 0.359788390793705 0.43959595959596 89.1200000000026 34.4400000000023 0.126215720263747 0.167957712247339 0.126889248366271 1.41571483996658 1.25947730026231 1.25992879182935
1.90690600270374 1.87784522003035 1.90456894675448 0.91958041958042 30.4266495852235 0.156619065250298 0.202830097468098 1.02079695369199 1.7556904400607 1.75532336039718 0.0004995004995005 18.1103291175276 0.201572394042164 0.405660194936195 0.467474747474747 72.6300000000047 31.2299999999959 0.23661613692809 0.256075562217109 0.238146621538578 1.0897576793176 0.868410442593145 0.86846850650739
2.03088100947469 2.05906821963394 2.03410522082657 0.885614385614386 35.8242251454175 0.166167931506261 0.191769990782019 1.01065510764457 2.11813643926789 2.11647687683289 0.0014985014985015 19.6613502406213 0.192436417041366 0.383539981564038 0.514343434343434 66.8300000000017 40.4000000000015 0.0654182669124591 0.0235843529032811 0.0605550118624479 7.34013701080726 6.5950530509891 6.59569559521927
2.07419511015719 2.10997442455243 2.10609624711798 0.108391608391608 36.9708238435645 0.171871124979931 0.22463929546725 1.46750336578131 2.21994884910486 2.19702218852407 0.0304695304695305 28.5426027093653 0.23955432013721 0.449278590934501 0.526060606060606 82.3899999999994 33.8199999999997 -0.0187650441728574 -0.0434300222322131 -0.0408240357589346 1.4288268683989 1.27283972687945 1.27464313337815
2.14579678638788 2.19414893617021 2.15997396517022 0.706793206793207 40.6637437341874 0.17519226938635 0.224870679829929 1.20753228615216 2.38829787234042 2.38770807934033 0.0004995004995005 30.9666508104747 0.201535129580353 0.449741359659858 0.544242424242424 76.1200000000026 34.25 -0.0465886913988153 -0.0739687945468492 -0.0548537937315268 0.434873741823636 0.804216957139389 0.803899785044354
1.98356350512732 1.96428571428571 1.9763704433098 0.626873126873127 34.1616018507044 0.162353264043829 0.20992646169831 0.967029545812154 1.92857142857143 1.9280911379207 0.0004995004995005 17.2197351620383 0.192037173899674 0.419852923396621 0.490909090909091 69.6299999999974 31.6399999999994 -0.00682544942592435 0.00541027230778014 -0.0023154226367197 1.57216539333213 1.36023822451945 1.36025602966905
2.25124563092199 2.17678100263852 2.23075112034048 0.724775224775225 44.5925101884751 0.185690010421496 0.249216848217844 1.04884070565078 2.35356200527705 2.35291029633617 0.0004995004995005 28.6338879287485 0.173757730197608 0.498433696435689 0.540606060606061 66.2699999999968 31.9400000000023 -0.295323090335005 -0.17549104631529 -0.263451230267954 9.12626573135054 8.0789629817683 8.07919072047323
2.07319167715447 2.07983193277311 2.07523814954044 0.691808191808192 38.1873952520556 0.168204703129653 0.231412734986576 1.34762465658358 2.15966386554622 2.15925825155573 0.0004995004995005 29.5782139749217 0.212525595760762 0.462825469973152 0.519191919191919 69.2099999999991 39.4000000000015 -0.0579275310455812 -0.0623065058220935 -0.0592839597069221 2.47010466553784 2.15047113988203 2.15056474280837
1.85924436736251 1.87216338880484 1.86358727517005 0.663836163836164 28.6502193879234 0.152416546300128 0.19862088374922 1.05794591290429 1.74432677760968 1.73781267349909 0.00949050949050949 23.8197102129197 0.189609977487386 0.39724176749844 0.465858585858586 75.4700000000012 31.4700000000012 0.373511606398876 0.363611187199482 0.370159071924056 0.970530939305219 0.807596685465861 0.80804159008365
1.86897424732043 1.86792452830189 1.86808654787068 0.154345654345654 30.9194116216804 0.149837501591068 0.183016865438447 0.979873848958055 1.73584905660377 1.73547144660994 0.0004995004995005 17.9057466786939 0.185425664502493 0.366033730876895 0.464646464646465 73.5400000000009 32 0.0514153458120152 0.0517660180873233 0.0517118420062843 0.384895697911133 0.390615670797001 0.390562885749898
