."dates" "theta.F.ML" "theta.F.tau" "theta.F.new" "theta.G.ML" "theta.G.tau" "theta.G.new" "theta.C.ML" "theta.C.tau" "theta.C.new"
2006-10-03 2.59871496013904 2.37363521050375 2.44997344726817 1.24583794199201 1.33362128541811 1.29858687413067 0.486925973744485 0.667242570836213 0.666251820302742
2006-10-04 2.56163704741068 2.3361925052594 2.40454656973783 1.24154497715478 1.3273149342275 1.29411227851753 0.482316549317521 0.654629868454991 0.650756691950902
2006-10-05 2.52568255726008 2.32126336551575 2.38998170519803 1.23306222732225 1.32480906204411 1.29369212858949 0.479394788783609 0.649618124088218 0.645281765396642
2006-10-06 2.50570147526674 2.30703809491345 2.37501232845091 1.22960776895661 1.32242590371766 1.29215105756433 0.477785854894957 0.644851807435326 0.642431771159767
2006-10-09 2.48615294359961 2.28338351489204 2.33757015043577 1.22781318158354 1.31847296951063 1.29107578085135 0.473092726144159 0.636945939021266 0.631626029512269
2006-10-10 2.47420067318402 2.26316155121592 2.30669759385969 1.22693150387709 1.31510350115001 1.28149948820334 0.469566417209952 0.630207002300025 0.626114759622906
2006-10-11 2.46182028101074 2.21951354916514 2.27530945494977 1.22479189730816 1.30786174178245 1.2752894001679 0.477650398552622 0.615723483564893 0.611378526344227
2006-10-12 2.46467266875181 2.22621398006138 2.27850337283615 1.225324766934 1.30897066304901 1.27826150538441 0.477812151586391 0.617941326098016 0.614091623501543
2006-10-13 2.45043169619763 2.18342186951921 2.23476991311122 1.22223617195191 1.30190588632147 1.27584012063113 0.474116624137632 0.603811772642942 0.59830523536874
2006-10-16 2.45056871651429 2.17408946411497 2.22946817550964 1.22280552632555 1.30037061994609 1.27080909825155 0.47291979249113 0.600741239892183 0.597995824188764
2006-10-17 2.49841095129104 2.23963074750844 2.29223990981589 1.22706189278369 1.31119415661627 1.28534933031406 0.486049555103924 0.622388313232546 0.619596160843299
2006-10-18 2.51417093525298 2.25710448047647 2.306026717874 1.229607007241 1.31409601634321 1.28704434060169 0.488252578821804 0.628192032686415 0.62490674081247
2006-10-19 2.44481498255957 2.17875440375897 2.23550159014651 1.21182186649667 1.30113780025284 1.27423594807753 0.477250318074539 0.602275600505689 0.59584323083016
2006-10-20 2.40357086728205 2.1527959874936 2.19475881702863 1.20896922022945 1.296875 1.26916843304934 0.468973002333355 0.59375 0.58907553705045
2006-10-23 2.40151927093853 2.15146687702865 2.18831275924814 1.20857940600487 1.29665714765664 1.26942431944363 0.468484310550042 0.593314295313287 0.587640205096776
2006-10-24 2.42673234689374 2.17009294920624 2.21508816828132 1.21029383820485 1.29971375652467 1.27724711371005 0.474752345504678 0.599427513049335 0.594632314297617
2006-10-25 2.47136573524729 2.19476765715857 2.22999868109095 1.21450793158536 1.30377501900177 1.27929568284213 0.488433925475407 0.607550038003547 0.603206643290982
2006-10-26 2.48669392499931 2.22420329574857 2.25658850325353 1.21417977143906 1.30863778926846 1.27962096560958 0.49202383805701 0.617275578536916 0.6138345966556
2006-10-27 2.43011667929128 2.18008770729574 2.22717108513905 1.20837506257186 1.30135716092051 1.26898527153539 0.472357274451882 0.602714321841018 0.598742403813677
2006-10-30 2.46976490739637 2.22956617986035 2.2702391911664 1.21252220234912 1.30952582916278 1.28050226649476 0.480525895910166 0.619051658325558 0.616906654012432
2006-10-31 2.50266128584908 2.27394050450686 2.30969954774368 1.21589621202703 1.31689840484518 1.2929343481076 0.480994791399349 0.633796809690352 0.628683055831463
2006-11-01 2.54138086487889 2.32397574205605 2.35557658658225 1.22368491859907 1.32526397115632 1.30045270407316 0.487658059851498 0.650527942312645 0.647355152394571
2006-11-02 2.51034625814982 2.30703809491345 2.34024577192558 1.22187248631822 1.32242590371766 1.29103435233172 0.481824887856421 0.644851807435326 0.641513094297097
2006-11-03 2.52355529327437 2.3144863865198 2.34884386420325 1.22287916983803 1.32367315441996 1.29351551367841 0.482890788409052 0.647346308839921 0.644142629870489
2006-11-06 2.57067834500148 2.35182941133624 2.38036066592497 1.22793175847735 1.32994486560992 1.30472184461561 0.496228890046902 0.659889731219848 0.656047543639864
2006-11-07 2.57419560205349 2.35319056028449 2.38663937529748 1.22777299649728 1.33017404790626 1.30741257544023 0.498139979302689 0.660348095812511 0.656215921016306
2006-11-08 2.54866406348329 2.36613285416435 2.40670547561636 1.22638678015012 1.33235522568396 1.30700113706722 0.481131371956981 0.664710451367912 0.661134235535232
2006-11-09 2.52616372052265 2.34162803329006 2.38393666487835 1.22487674769074 1.32822851243225 1.30133227395556 0.478045735810114 0.656457024864493 0.653694412496518
2006-11-10 2.58582671991967 2.376365065557 2.41915718175796 1.22915313530804 1.33408226754234 1.30740448117508 0.497559631878437 0.668164535084687 0.664841062944306
2006-11-13 2.6253033032788 2.41399472474142 2.46645244878392 1.23219551788845 1.34045324303204 1.31595736416588 0.502361587111356 0.680906486064079 0.677606705214303
2006-11-14 2.63051274839074 2.4311577676077 2.48861422310811 1.23281932506131 1.34336930038288 1.3160355152759 0.504857481284918 0.68673860076575 0.683922259754808
2006-11-15 2.60273916336225 2.40166013938195 2.45981436260103 1.22794855810446 1.33836150845254 1.31646643288401 0.501871574326201 0.676723016905072 0.672094082611026
2006-11-16 2.59638841603448 2.39549995906979 2.45400044379028 1.22719126058876 1.33731808731809 1.31459961606973 0.501368839185086 0.674636174636175 0.670914648450162
2006-11-17 2.5914057621744 2.42428811192051 2.47696105762991 1.2274337320863 1.34220135628586 1.32185045389283 0.475138673238028 0.684402712571727 0.680744250345613
2006-11-20 2.59960579887017 2.4311577676077 2.48542798746998 1.22793374068272 1.34336930038288 1.32036291261047 0.47619319794487 0.68673860076575 0.682847402012317
2006-11-21 2.60069234699521 2.43459482352354 2.48578471961845 1.22819078888421 1.34395403499608 1.32446741464658 0.476525089141165 0.687908069992165 0.684634906952015
2006-11-22 2.62377133127738 2.46421520475145 2.52295289968133 1.23148465038287 1.34900384480951 1.32804762482434 0.481056331266848 0.698007689619014 0.694431568327495
2006-11-23 2.63348029352103 2.47181041408735 2.53584848321368 1.23211096139139 1.35030175806875 1.32828119505144 0.482788926456105 0.700603516137497 0.69592518079469
2006-11-24 2.62070861024255 2.45524848536422 2.5171513992173 1.23116690101546 1.34747316051322 1.32789513381455 0.480572277775534 0.694946321026447 0.69162684283425
2006-11-27 2.65770438423659 2.50920319705411 2.56223933533357 1.23535429714446 1.35670972844714 1.34125236831618 0.494087546366037 0.713419456894279 0.708051193349881
2006-11-28 2.66531993005584 2.50573336274021 2.56272856535294 1.23606145340865 1.35611384399157 1.34310117228503 0.495801692016151 0.712227687983134 0.708660226511151
2006-11-29 2.6751645703295 2.53005485653149 2.59043267451038 1.23817700036826 1.36029606132699 1.34498542980819 0.498955659843805 0.720592122653978 0.717603019509186
2006-11-30 2.5914770413293 2.44353814717011 2.49740800423407 1.2307006391773 1.34547672999826 1.33039875203327 0.475883630637648 0.690953459996514 0.68740835291917
2006-12-01 2.56719328335446 2.43321982259943 2.48749178896923 1.22950252103609 1.34372008007659 1.32666161346665 0.470197367531544 0.68744016015319 0.684076260766941
2006-12-04 2.55207113476085 2.42497481061907 2.47925420979051 1.22741194671509 1.34231805929919 1.32630466998303 0.47003508057204 0.684636118598383 0.680669965547946
2006-12-05 2.56935066746811 2.45111343088333 2.51720107710629 1.22386768312486 1.34676786181628 1.33602483920339 0.477046158281148 0.693535723632557 0.687371934808865
2006-12-06 2.64267557966289 2.51962201189123 2.58999980165075 1.23343042016222 1.3585005279831 1.34956694885304 0.488281799185298 0.717001055966209 0.713687939858993
2006-12-07 2.65144587867973 2.55166086633897 2.61969610202585 1.2292434741906 1.36402191199859 1.35614525004877 0.49222407528866 0.728043823997173 0.722978764459477
2006-12-08 2.65020148971176 2.55794496734561 2.6246258803645 1.22931499520684 1.36510743655496 1.35690020108886 0.492876719197359 0.730214873109912 0.727014008896307
2006-12-11 2.66022619081193 2.57332780307644 2.63856670256018 1.23099368508736 1.36776822893594 1.35991154934424 0.494183822975106 0.735536457871888 0.732281452306347
2006-12-12 2.66353023631469 2.59926917405352 2.64770570899463 1.23148462886873 1.37226666666667 1.36474235195918 0.497447069784541 0.744533333333333 0.74120100110765
2006-12-13 2.68340306948022 2.62952920823975 2.67298889150816 1.23489846588359 1.37753189970554 1.37147603463318 0.501120175073324 0.755063799411082 0.750877915493427
2006-12-14 2.67214268900962 2.62248115563589 2.66120326032939 1.23349376247756 1.37630382455202 1.36995512548877 0.501082420386704 0.752607649104039 0.750723094443319
2006-12-15 2.64888181378952 2.5845348539561 2.63502889686234 1.2299788197492 1.36970987490019 1.36182295720185 0.49623471879328 0.739419749800373 0.734682379066468
2006-12-18 2.63290054917942 2.56283616607863 2.61669684819257 1.22548451026097 1.36595292868519 1.36223423429134 0.494384450191455 0.731905857370377 0.727278816970788
2006-12-19 2.69778363038372 2.61825548669034 2.67359150275672 1.23664400090478 1.37556802993852 1.3703635832964 0.5086260936486 0.751136059877038 0.745442768961585
2006-12-20 2.67731167620985 2.60840478267301 2.65421650859585 1.22988707529615 1.37385423155647 1.36989908990096 0.508450432135209 0.74770846311293 0.742808573367633
2006-12-21 2.66839172648113 2.59295096551457 2.63933836648851 1.22802332492789 1.37116973088196 1.36623611349393 0.506430795237113 0.742339461763922 0.73680114641589
2006-12-22 2.66683476665089 2.60910797870189 2.64898617437295 1.22830118032757 1.37397650409398 1.37084761352358 0.507697814202042 0.747953008187967 0.741592605949578
2006-12-25 2.666133564607 2.60137641367756 2.64210031628504 1.2281296287881 1.37263270205388 1.36721925025821 0.506621390873116 0.745265404107762 0.738232438682765
2006-12-26 2.69260613821044 2.60699858669774 2.65424950798721 1.23797873075453 1.37360975175727 1.36730920982258 0.506417202968548 0.747219503514547 0.741806864391386
2006-12-27 2.70442978018682 2.63870156218803 2.67478313640415 1.24004467881828 1.37913167768447 1.37169795696585 0.51018198041561 0.758263355368948 0.752934934228591
2006-12-28 2.71095239031565 2.64788514086113 2.68338803303658 1.24058433372908 1.38073517574457 1.37576479123752 0.510831799804826 0.761470351489133 0.75708855862752
2006-12-29 2.71233137173713 2.64364516785904 2.68320320635626 1.24125775667507 1.3799946366318 1.37521299591402 0.509728729015191 0.75998927326361 0.756114109991032
2007-01-01 2.71142871368879 2.61192141699156 2.66475670989324 1.24014745319002 1.37446581196581 1.36929972124367 0.507920112699385 0.748931623931624 0.743995823751543
2007-01-02 2.62025801617458 2.52727138851786 2.57655151436391 1.22793226925037 1.35981678851405 1.35382203763843 0.492648488316521 0.719633577028098 0.710903381308422
2007-01-03 2.54896845064656 2.45731682327144 2.50305107689169 1.22255193824207 1.34782608695652 1.33825218847834 0.473100810715624 0.695652173913043 0.689315796439391
2007-01-04 2.57057828308102 2.47803014329294 2.52439666887109 1.22696716244527 1.35136554621849 1.34496542957081 0.486862792946733 0.702731092436975 0.693350202299287
2007-01-05 2.56004585764714 2.45938570371924 2.50136933435351 1.22160197701408 1.34817919832329 1.34331084365755 0.489813638259469 0.696358396646581 0.680573507519095
2007-01-08 2.54585650177135 2.44904670975173 2.49832202347201 1.22298894476219 1.34641548927263 1.34043528207108 0.486947132625667 0.692830978545264 0.67730227688
2007-01-09 2.54735921556206 2.462835045108 2.50003074649163 1.22189095850002 1.34876812860388 1.34464873996414 0.491840222071879 0.697536257207758 0.68099426836816
2007-01-10 2.51410373929005 2.41879665225383 2.46645019577194 1.21174218720759 1.34126846220678 1.33887461996154 0.488227521548122 0.682536924413553 0.660310723985889
2007-01-11 2.49298083163668 2.39344761530902 2.43923687217104 1.22584377801626 1.33697064172512 1.335471927779 0.485594968021002 0.673941283450247 0.649198485768982
2007-01-12 2.49633370175126 2.38934449871518 2.42306587090088 1.22472789430506 1.33627629187224 1.33510620378587 0.506442996827561 0.672552583744482 0.641604094273947
2007-01-15 2.5072134701939 2.41056654321499 2.44556605473332 1.22673773426685 1.33987155007811 1.33924993570552 0.509387383567736 0.679743100156223 0.644599787992864
2007-01-16 2.56452614240809 2.46145512731995 2.50022259703092 1.23569388102712 1.34853249475891 1.34791250237577 0.51588177243237 0.69706498951782 0.664937096378292
2007-01-17 2.58190154678235 2.45593787108878 2.50117657379791 1.23681593135078 1.3475907821229 1.34653947235034 0.518345769287766 0.69518156424581 0.664884522452299
2007-01-18 2.58162409770647 2.44284984047607 2.48769846406652 1.23707343767937 1.34535947712418 1.34389907599281 0.51722844848103 0.690718954248366 0.662554911104318
2007-01-19 2.57599207813384 2.43597006275272 2.48122193285841 1.23676912072537 1.34418807139747 1.34370516902183 0.515773568242003 0.68837614279495 0.656390351007166
2007-01-22 2.62565242846599 2.49186946810097 2.5171960125457 1.24185843949892 1.35373553139249 1.35300905676981 0.538402326691015 0.707471062784988 0.674451144796604
2007-01-23 2.66730222700114 2.52518444499144 2.56742224733698 1.24523123733006 1.35945755547728 1.35905816275649 0.545285198486517 0.718915110954561 0.681361788227956
2007-01-24 2.73594882778891 2.59856689098653 2.64447524049742 1.25644285252024 1.37214469824904 1.37185573260037 0.55349272789956 0.744289396498089 0.71712803258671
2007-01-25 2.82172163577109 2.69255095399998 2.7370057990251 1.27988485467141 1.38855909336212 1.38817911350655 0.564615690636431 0.777118186724231 0.759391954533091
2007-01-26 2.74988115258965 2.60629558670288 2.65212534524516 1.27103241506733 1.37348754448399 1.37282225143583 0.55448412361759 0.746975088967971 0.715341958298503
2007-01-29 2.76623854360623 2.62670919537213 2.66566868871022 1.2728872356578 1.37704040674338 1.3766762348165 0.556583476739332 0.754080813486754 0.725768258218767
2007-01-30 2.76298849436751 2.63305571174931 2.67478736970311 1.27081745223753 1.37814675950723 1.37809314846464 0.558528880135863 0.756293519014462 0.721027796696949
2007-01-31 2.68375956884141 2.57682824030131 2.61704766607089 1.26315629404325 1.36837440170183 1.36779628023117 0.538956734793072 0.736748803403652 0.709381968735754
2007-02-01 2.70794081131676 2.60699858669774 2.64597378131837 1.26784976671873 1.37360975175727 1.3733456159305 0.540991709931622 0.747219503514547 0.724866141273042
2007-02-02 2.7725314027702 2.65495710423775 2.70293822406842 1.2737209561252 1.38197117536478 1.38180896224904 0.550969072666519 0.763942350729568 0.745538565961882
2007-02-05 2.80385679325882 2.67479432135425 2.72978447546743 1.27620243047948 1.38544377636184 1.38517094582767 0.555346890450933 0.770887552723683 0.755276465795836
2007-02-06 2.78308884448008 2.64717831199189 2.71309695687003 1.27196945044627 1.38061169737077 1.38034036308775 0.551514417580126 0.761223394741549 0.744149187310324
2007-02-07 2.73076174758346 2.60278156568772 2.65142937708765 1.26441991429288 1.37287683414851 1.37271431129158 0.54633446497968 0.745753668297021 0.722743760221943
2007-02-08 2.73818630601144 2.60910797870189 2.67429188924632 1.26618766332597 1.37397650409398 1.37381498235457 0.545376671568126 0.747953008187967 0.726804929090291
2007-02-09 2.69771758300884 2.57892927525819 2.63523801854259 1.26043573005448 1.36873836333008 1.36857607167183 0.542083843798693 0.737476726660165 0.712003428744658
2007-02-12 2.68271849313559 2.54956730893048 2.60403824792348 1.25860332322045 1.3636604540235 1.36350302575556 0.537795633048778 0.727320908046992 0.697689833584234
2007-02-13 2.72950620004338 2.5845348539561 2.63268967171237 1.26017010558404 1.36970987490019 1.3696551597307 0.554125142889307 0.739419749800373 0.708413908983586
2007-02-14 2.74278240833798 2.59435455737611 2.66204418171586 1.24971567117997 1.37141334280892 1.37086625037902 0.556312432226218 0.742826685617838 0.714411676984249
2007-02-15 2.73402954190781 2.58804043511542 2.65505541470693 1.24879787368305 1.37031777028227 1.37001427403701 0.55562808392812 0.74063554056453 0.712450088879163
2007-02-16 2.72036122281815 2.56213723206119 2.63761371116853 1.24703697109403 1.36583207997877 1.36529803603273 0.553902607691792 0.731664159957533 0.698189581933465
2007-02-19 2.72261198107861 2.55934213396624 2.62955958569639 1.24736818231596 1.36534889891218 1.36493637892408 0.55488329981935 0.730697797824357 0.697765511734508
2007-02-20 2.63122873860775 2.45455915985397 2.54483537317321 1.21003858380766 1.34735555943446 1.34728696953654 0.531978796986532 0.694711118868913 0.662603592823188
2007-02-21 2.59731734107001 2.4236014724405 2.52226028494387 1.20774358269335 1.34208467356342 1.34161494946947 0.524869411069274 0.684169347126837 0.656876700739352
2007-02-22 2.61027539008341 2.4236014724405 2.53838448573642 1.21123928964293 1.34208467356342 1.34162717222104 0.523981737423705 0.684169347126837 0.654004147897026
2007-02-23 2.56917882800085 2.39207967719507 2.49955993105572 1.20821704131164 1.33673911161139 1.33526258433023 0.518720158395134 0.67347822322279 0.645108488062076
2007-02-26 2.61875470004312 2.42840919320793 2.54430887993725 1.21456794395743 1.3429018789144 1.34206854167442 0.522649281976254 0.68580375782881 0.66469636060313
2007-02-27 2.65367573714644 2.48494674596705 2.56813131854151 1.22656858424638 1.35254950061328 1.35097631234696 0.504192109190378 0.705099001226564 0.650005153210647
2007-02-28 2.75627409087648 2.58593689260459 2.66548997970959 1.23613648786249 1.36995296832017 1.36921771293304 0.520815236485395 0.739905936640341 0.699961827970733
2007-03-01 2.7383186398439 2.5852358409938 2.65673055474247 1.23498664555199 1.3698314108252 1.36855166530063 0.518708503651263 0.739662821650399 0.69739234023498
2007-03-02 2.76779248747554 2.60629558670288 2.68752804378483 1.23728197212084 1.37348754448399 1.37178667569823 0.522075274381406 0.746975088967971 0.706870576576661
2007-03-05 2.80955372284804 2.66486911204263 2.73128527454521 1.24218978698616 1.38370529712288 1.38278636523888 0.531525383848512 0.767410594245765 0.726996694562319
2007-03-06 2.89205981677219 2.75181127719438 2.82669923364227 1.2549360477568 1.39900317172633 1.39763590131902 0.541301868227541 0.798006343452651 0.773259108828052
2007-03-07 2.91126992078557 2.76975518370026 2.84645023351922 1.25768924500386 1.40217983651226 1.4018189708991 0.544565231216171 0.804359673024523 0.777757345067124
2007-03-08 2.91488771537051 2.77622584352526 2.85248294687273 1.25858204844984 1.40332697027543 1.40282086915017 0.54573286867282 0.806653940550859 0.780978890021402
2007-03-09 2.84312343968529 2.71676853209822 2.77994598589176 1.25191891336738 1.39281847708409 1.39204430365707 0.536851195009896 0.78563695416817 0.756930905034523
2007-03-12 2.84218524458391 2.70536211126861 2.77172338122324 1.25165531665799 1.39081081081081 1.39018523666127 0.535848238940079 0.781621621621622 0.749825764421562
2007-03-13 2.87582934185564 2.74751130463419 2.79885133850751 1.25748705664151 1.39824291277964 1.39690706799112 0.543538323928198 0.796485825559279 0.768815744212023
2007-03-14 2.79772333409113 2.68118181382299 2.72559798763148 1.24968065061433 1.38656367882163 1.38499109657949 0.531306356086888 0.773127357643255 0.744258616698214
2007-03-15 2.78817952247819 2.67692287533158 2.71632395566472 1.24909513486141 1.38581687612208 1.38533882807572 0.530630122451227 0.771633752244165 0.738528858041839
2007-03-16 2.73515582604256 2.62811906970458 2.66634648268243 1.24709023278857 1.37728610937639 1.37579035255246 0.515867517765514 0.754572218752788 0.737044950498478
2007-03-19 2.72876868071294 2.6238902385332 2.65443176290422 1.24629865969931 1.37654926437807 1.37518299929402 0.514859053735772 0.75309852875613 0.731559395400144
2007-03-20 2.72442194730596 2.59505645062325 2.63970757859915 1.24580618338626 1.37153518123667 1.37009074220043 0.51093285708114 0.743070362473348 0.724170056090266
2007-03-21 2.7755603442472 2.64505822556809 2.69336095780646 1.25118463645769 1.38024139472508 1.37953229165768 0.518547258832883 0.760482789450157 0.745135230814595
2007-03-22 2.84041708276033 2.70037733254574 2.73486264566052 1.25992515157757 1.389934275682 1.38896018134556 0.535842904495041 0.779868551364005 0.762681929881225
2007-03-23 2.79244654276039 2.65566466858705 2.69044087935339 1.24548818360671 1.38209489704566 1.3806619594921 0.531824408417396 0.764189794091316 0.745967333776228
2007-03-26 2.69916520880862 2.56283616607863 2.61275084555969 1.23469152993036 1.36595292868519 1.36405153979214 0.467763620862754 0.731905857370377 0.715941216702334
2007-03-27 2.72909157792671 2.5852358409938 2.64250508291964 1.23698821807212 1.3698314108252 1.36711084593865 0.470203790012942 0.739662821650399 0.720684937803805
2007-03-28 2.75740253857085 2.6147359031248 2.68606922084782 1.23917720826144 1.37495546847168 1.37298865051658 0.475097681652872 0.749910936943356 0.734674038173504
2007-03-29 2.76240920845837 2.63023437664452 2.70265984642464 1.24138105270047 1.37765482777084 1.37595310730293 0.477068141570491 0.755309655541674 0.741550459795846
2007-03-30 2.7295436452996 2.61262494022883 2.67201870798956 1.23901466661948 1.37458819339329 1.37316609346209 0.473953755841523 0.749176386786573 0.731442261216187
2007-04-02 2.73564413401716 2.60067393537488 2.66775452860618 1.2390860463018 1.3725106685633 1.37124440091946 0.47372877169456 0.7450213371266 0.727811469089703
2007-04-03 2.719298405701 2.56493335132965 2.63779797489655 1.2426291012449 1.36631560315072 1.36538888110847 0.469979055969409 0.732631206301443 0.712820779378297
2007-04-04 2.67629273536951 2.52031709748238 2.58225547516483 1.23894059046763 1.35862008272463 1.35712558357057 0.464027549932664 0.717240165449265 0.690552921755957
2007-04-05 2.74023860189294 2.58103088652453 2.65808996554151 1.25675866719312 1.36910251862363 1.36736292851656 0.469268373622354 0.738205037247251 0.717651935581612
2007-04-06 2.75522485384099 2.59435455737611 2.68041454114928 1.25784050468616 1.37141334280892 1.3684066692722 0.470465359285401 0.742826685617838 0.722011858980044
2007-04-09 2.75153687583025 2.57192807819092 2.65814388964516 1.2560482937344 1.36752591017805 1.3649088032985 0.468049067294402 0.735051820356099 0.717313875222629
2007-04-10 2.78864825053454 2.59856689098653 2.67385885808022 1.25863890391589 1.37214469824904 1.37050050842104 0.477993543468091 0.744289396498089 0.713296922094498
2007-04-11 2.79801068506361 2.59716251991926 2.6672888273298 1.2590091620617 1.37190082644628 1.37015275372105 0.479509346782741 0.743801652892562 0.717530839248279
