"theta.frank.ML" "theta.frank.ML.std" "theta.gum.ML" "theta.gum.ML.std" "theta.clay.ML" "theta.clay.ML.std" "theta.frank.tau" "theta.frank.tau.std" "theta.gum.tau" "theta.gum.tau.std" "theta.clay.tau" "theta.clay.tau.std" "emp.tau" "p.value.frank" "p.value.gumbel" "p.value.clayton" "theta.new.gumbel" "theta.new.frank" "theta.new.clayton" "t.F" "t.G" "t.C" "loglik.F" "loglik.G" "loglik.C" "KL.F.ML" "KL.G.ML" "KL.C.ML" "KL.F.tau" "KL.G.tau" "KL.C.tau" "KL.F.new" "KL.G.new" "KL.C.new"
2.68135522795334 0.283875888854529 1.27551577016919 0.0442618322047159 0.781144320911031 0.0798316967145864 2.65649922121581 0.0504478624246973 1.38224083676816 0.0549043478669976 0.764481673536321 0.109808695733995 0.276537074148297 0.0004995004995005 0.0004995004995005 0.0854145854145854 1.38218752754409 2.65651163680359 0.765904906653741 142.829999999987 318.149999999994 126.25 44.9700769125466 26.0647053014805 67.5664034527254 0.233479087313736 0.338199572058794 -0.0376751918445887 0.235562942880386 0.287878283595971 -0.0328425810721903 0.235561895888904 0.287898343003439 -0.033263665014056
2.09936746413846 0.27973108234736 1.20464229825724 0.0411560615799832 0.550951679636879 0.0720715986875687 2.07001723252797 0.0307048664865125 1.28338339986009 0.0477116839037629 0.566766799720176 0.0954233678075258 0.220809619238477 0.0004995004995005 0.0004995004995005 0.575924075924076 1.28334406864051 2.07003189298332 0.557658491300575 131.470000000001 291.809999999998 124.229999999981 28.3501034955629 15.802391957542 39.6775831268616 0.189834412950487 0.265912118969543 0.0349575365541464 0.192084689531149 0.231244542523258 0.0296223317145013 0.192083557973478 0.231259017797787 0.0326722684321189
2.00153318557469 0.282462508728366 1.18876300028908 0.0411372904651854 0.570117376323377 0.074679677871086 1.968894945255 0.0290592681649463 1.26711493925974 0.0485704472198605 0.534229878519482 0.097140894439721 0.210805611222445 0.0004995004995005 0.0004995004995005 0.852647352647353 1.26707580242709 1.96891124807235 0.564829258515111 142.950000000012 316.619999999995 137.700000000012 25.2759925965732 13.0343603914831 40.2349655285047 0.304352882366804 0.376366029074029 0.0367882686995236 0.307579481994732 0.322422213419467 0.0526293945710626 0.307577860200426 0.322445796635873 0.0390443410526821
2.50378008292824 0.287123427720875 1.27703803117926 0.0443284386285815 0.716540293258036 0.0784826441054009 2.4394560369665 0.0433374957018806 1.3447814932195 0.0531558018888776 0.689562986438997 0.106311603777755 0.256384769539078 0.0004995004995005 0.0004995004995005 0.921578421578422 1.34474765532637 2.43948816685959 0.714424690275724 134.059999999998 304.489999999991 122.940000000002 38.5289172102111 27.5779024908989 58.8122854393708 0.615769326805216 0.634271797259812 -0.0279615997702118 0.624145982611544 0.570789762621961 -0.0132194353022168 0.624141750829121 0.57081835449327 -0.026837103496689
1.98079172836216 0.278819539643674 1.1889734641835 0.0406027089311671 0.609220963230614 0.0742140439197528 1.96019583593506 0.0282340852508687 1.26572646103896 0.0474966111946711 0.531452922077922 0.0949932223893423 0.209939879759519 0.0004995004995005 0.0004995004995005 0.43006993006993 1.26568812287869 1.96020612359362 0.564898618098136 138.660000000003 331.549999999988 123.390000000014 25.3152637833454 13.816124077253 47.1053291028637 0.657997612013584 0.699459024682738 0.0307476504210444 0.660638565438488 0.619633340337435 0.0796410044320019 0.660637241691424 0.619668781179815 0.0575087235021889
2.22709613938686 0.281858693132705 1.24068133458096 0.0423116225185216 0.543259552166134 0.0723103341395206 2.2005289177481 0.0342709644849427 1.30472524944046 0.0487322262121097 0.609450498880917 0.0974644524242194 0.233555110220441 0.135364635364635 0.0004995004995005 0.0524475524475524 1.304693259473 2.20412518001788 0.60597894573154 173.850000000006 307.889999999985 123.899999999994 31.5416694548305 22.0136777644582 37.8894657423965 31.0210650116729 25.3774175487107 1.41852735394509 31.0624724588871 23.5154888965032 0.60453024199222 31.0568536194934 23.5163594884706 0.643914109044694
2.28177131938827 0.278873292489077 1.2469192269036 0.0423000191276249 0.624947380622499 0.0740869231902986 2.27846014700979 0.0361514742707034 1.31765178081034 0.0488885929516535 0.635303561620685 0.097777185903307 0.241074148296593 0.0004995004995005 0.0004995004995005 0.692807192807193 1.31761644986434 2.27846180094205 0.628128724935129 158.779999999999 315.169999999984 125.919999999984 33.6083300112557 23.028124080966 48.7678563647749 0.780172365899359 0.76633895454291 0.022954949493776 0.780608158693567 0.68975549697955 0.0170031482427562 0.78060794088377 0.689789819478996 0.0211082773487102
2.76853664410771 0.286203129733422 1.32081696814476 0.04546357880068 0.816072924809209 0.0807075767473689 2.72353374889625 0.0534246732332642 1.39401050396692 0.0561809661138321 0.788021007933847 0.112361932227664 0.282645290581162 0.0004995004995005 0.0004995004995005 0.847652347652348 1.39397394375922 2.72355622786489 0.811799281129396 145.049999999988 300.630000000005 121.339999999997 47.1017468366381 35.6235243630174 72.3443343256803 4.99447553827765 4.06094575687878 -0.306274250973674 5.01206473191376 3.71368783662971 -0.255822289009693 5.01205589518301 3.713848620069 -0.298771636327162
2.47979523827505 0.282093944844428 1.2793314605365 0.043783572535077 0.787845419143308 0.0800352513164979 2.43656184727386 0.0435435864744511 1.34428879310345 0.0534986539338846 0.688577586206897 0.106997307867769 0.256112224448898 0.0004995004995005 0.0004995004995005 0.111388611388611 1.34425634688339 2.43658344237426 0.69963489227324 155.869999999995 316.260000000009 123.690000000002 38.5851944779526 28.2532445491815 69.1216356783664 6.31491598961465 5.19711631833808 -0.263144951403373 6.33517591321904 4.78906726016421 -0.0537683444964261 6.33516573920204 4.78925751239748 -0.0797736345682261
2.34519393195988 0.285204680078906 1.24083991752697 0.0432820090760795 0.731454496060021 0.0792182019925297 2.26394925140617 0.0386494131370555 1.31523458091724 0.0527496517054396 0.630469161834475 0.105499303410879 0.239679358717435 0.0004995004995005 0.0004995004995005 0.32017982017982 1.31519742074571 2.26398983316468 0.66280262798761 131.309999999998 285.549999999988 120.950000000012 34.027964091935 20.6091741318927 61.0331444769336 0.613977480995303 0.649168968772208 -0.0310441718330486 0.624535666847977 0.572794290876929 0.019694862343653 0.624530317511213 0.572828562049959 0.00201853028653432
