"theta.frank.ML" "theta.frank.ML.std" "theta.gum.ML" "theta.gum.ML.std" "theta.clay.ML" "theta.clay.ML.std" "theta.frank.tau" "theta.frank.tau.std" "theta.gum.tau" "theta.gum.tau.std" "theta.clay.tau" "theta.clay.tau.std" "emp.tau" "p.value.frank" "p.value.gumbel" "p.value.clayton" "theta.new.gumbel" "theta.new.frank" "theta.new.clayton" "t.F" "t.G" "t.C" "loglik.F" "loglik.G" "loglik.C" "KL.F.ML" "KL.G.ML" "KL.C.ML" "KL.F.tau" "KL.G.tau" "KL.C.tau" "KL.F.new" "KL.G.new" "KL.C.new"
6.08782898510715 0.352658176707947 1.82122129057252 0.0658003585459641 1.30228640879854 0.0986028507265872 6.10558018834188 0.188481834848702 2.08187310169888 0.0850222299414499 2.16374620339775 0.1700444598829 0.519663326653307 0.588911088911089 0.0004995004995005 0.0004995004995005 2.08174290598902 6.09512630791543 2.16331590380005 112.190000000002 210.319999999978 111.619999999995 172.12814751987 135.25331568726 130.592695836869 -0.0299326950950272 0.151584038229226 0.187675068130944 -0.0313548636690882 0.0879388131880196 0.183436967421446 -0.0305183517827873 0.0879571956756807 0.18338322850184
5.87557463806354 0.351258353908474 1.82627453198836 0.0662432720597869 1.08625240661426 0.090863140171996 5.78618265707384 0.190220709247833 2.01099397104814 0.0890874711225546 2.02198794209627 0.178174942245109 0.502733466933868 0.0314685314685315 0.0004995004995005 0.0004995004995005 2.01090170359606 5.78899569144065 2.0215205417289 112.73000000001 209.160000000003 112.320000000007 159.853801090529 139.225244808193 99.9204880230527 -0.0120079947303049 0.117031462774471 0.305558363963282 -0.00436179878847652 0.0784127654458194 0.25834189732378 -0.00460568381609003 0.0784251987599679 0.258295002625104
6.1880026855393 0.357238561170297 1.85050369267939 0.0673109782384642 1.31902913803891 0.101198149493698 6.15686154476947 0.206326540958993 2.09333154344397 0.0925507287309657 2.18666308688794 0.185101457461931 0.522292585170341 0.248251748251748 0.0004995004995005 0.0004995004995005 2.09321025081122 6.16459238740813 2.18622970329711 112.560000000027 206.919999999984 110.420000000013 173.591364879347 142.200427990032 127.564354319632 -0.0380345693301766 0.133681210047974 0.224290002353597 -0.0355784111385007 0.0708801954552298 0.203959404441219 -0.0361904038381094 0.0709012615926539 0.203917986090586
5.5385742567798 0.341656457753424 1.76532380541035 0.0637016638766561 1.05184356106244 0.0899990398095244 5.51057925886602 0.169571716798842 1.95055975983489 0.0823557624954085 1.90111951966977 0.164711524990817 0.487326653306613 0.963536463536463 0.0004995004995005 0.0004995004995005 1.95046723438313 5.53755346015257 1.90069530590423 111.98000000001 214.940000000002 112.080000000016 148.430083357276 126.499384238264 97.6644937695109 0.0162257553725183 0.132801456769344 0.343428973649542 0.0186037477311262 0.0779697081738961 0.359293884986233 0.0163121117038531 0.0779902819902664 0.359230652965794
5.44227678138696 0.336902701175106 1.70338089987029 0.0607967444735852 1.01369038386107 0.0879456330133781 5.46376399216936 0.152608061172413 1.94036583089653 0.0746063308172268 1.88073166179307 0.149212661634454 0.484633266533066 0.0224775224775225 0.0004995004995005 0.0004995004995005 1.94024745680511 5.46328101290602 1.88029857424165 111.98000000001 225.950000000012 111.290000000008 147.339831058877 114.15568867982 93.4943598601696 0.0214731939648115 0.167254417274141 0.429719666475766 0.0198299986224334 0.109364057076181 0.462610829829276 0.0198668041380173 0.109381617528664 0.462540835975236
5.96600306646057 0.35004756480388 1.85750106792282 0.0674131900942139 1.24851959732895 0.0968087287161794 5.9502569494533 0.196576063475544 2.04729707552434 0.090254926641502 2.09459415104868 0.180509853283004 0.511551102204409 0.428071928071928 0.0004995004995005 0.0004995004995005 2.04720227232374 5.95699742012025 2.09417153638648 111.600000000006 206.760000000009 112.979999999981 165.674119805769 145.877521724305 124.268030134148 -0.0198837608929452 0.0665522892543597 0.324939154094871 -0.0185658599395678 0.0230072166862847 0.34734831596683 -0.0191308189553709 0.0230219653575452 0.347287287369252
5.49791358911006 0.33857954665999 1.75423274379873 0.0630243587304632 1.16473676106576 0.0934835970049605 5.50135241757792 0.165914925102106 1.94854893630315 0.0806835453238778 1.89709787260629 0.161367090647756 0.486797595190381 0.495004995004995 0.0004995004995005 0.0004995004995005 1.94845187526793 5.49965018030936 1.89673205786526 111.339999999997 212.24000000002 112.850000000006 148.166410550271 125.121821494739 113.163843138981 0.0196208110879752 0.109951635547818 0.23635807242051 0.0193272440076246 0.0441254907476471 0.193858567035364 0.0194725223212368 0.0441508161549893 0.193837945426252
5.39243358147569 0.33583165555641 1.74172737193432 0.0623591390409436 0.955383971941516 0.0852438844408058 5.40414288492865 0.154353739065141 1.92741486929114 0.0761086728273303 1.85482973858229 0.152217345654661 0.481170340681363 0.467032967032967 0.0004995004995005 0.0004995004995005 1.92732211829346 5.39867425419512 1.85438046497258 112.679999999993 216.890000000014 109.380000000005 144.547613779653 123.578504356226 85.9365721583475 0.0261382717864363 0.102216279632876 0.383780545692142 0.0251956846409366 0.0402046593780992 0.410863300218464 0.0256354359157795 0.040228420082213 0.410779790985562
5.58319052095152 0.341500094720236 1.79322041760273 0.0647139593077753 1.02675054279507 0.0890745533774965 5.57701269260792 0.175961451013868 1.96506206288199 0.0846826376977864 1.93012412576397 0.169365275395573 0.491110220440882 0.446053946053946 0.0004995004995005 0.0004995004995005 1.96497622789433 5.57976833731863 1.92967289020804 113.839999999997 213.170000000013 111.320000000007 150.250847265971 134.082377636686 93.202026904416 0.0124045805692512 0.0934419380362344 0.321434988432759 0.0129175176033274 0.0397248867046278 0.260580558377338 0.0126886006906332 0.0397461745841201 0.260549975346789
5.42412883711236 0.335452720770613 1.73157688329759 0.061733003417424 1.04621327290191 0.0886607856168328 5.46515166114834 0.154600858013659 1.94066768302169 0.0755656846451702 1.88133536604337 0.15113136929034 0.484713426853707 0.452047952047952 0.0004995004995005 0.0004995004995005 1.94056324206278 5.44660737755565 1.8809182221407 113.110000000015 221.080000000016 113.410000000003 146.856036818081 121.269876484545 98.6802951533047 0.0239859002938579 0.164210075876743 0.322535657292317 0.0206890840075778 0.107903156234965 0.30863364098797 0.0221739102151586 0.107922287828474 0.308587758432322
