"theta.frank.ML" "theta.frank.ML.std" "theta.gum.ML" "theta.gum.ML.std" "theta.clay.ML" "theta.clay.ML.std" "theta.frank.tau" "theta.frank.tau.std" "theta.gum.tau" "theta.gum.tau.std" "theta.clay.tau" "theta.clay.tau.std" "emp.tau" "p.value.frank" "p.value.gumbel" "p.value.clayton" "theta.new.gumbel" "theta.new.frank" "theta.new.clayton" "t.F" "t.G" "t.C" "loglik.F" "loglik.G" "loglik.C" "KL.F.ML" "KL.G.ML" "KL.C.ML" "KL.F.tau" "KL.G.tau" "KL.C.tau" "KL.F.new" "KL.G.new" "KL.C.new"
5.87360630932467 0.343564751932764 2.06466649149714 0.0751445144353492 1.17390256144201 0.0941754415069403 5.88644191244299 0.207923643912721 2.03314971152906 0.0961904128085084 2.06629942305812 0.192380825617017 0.508152304609218 0.0004995004995005 0.756743256743257 0.0004995004995005 2.05699982224417 5.88643550105282 2.06585367037999 143.94 241.58 131.14 163.288706718307 198.096743837024 114.16302301225 28.3480050434267 -0.272683457765615 33.8778390748129 28.3356928393223 -0.142416865809223 32.0768648047287 28.335698982483 -0.241440183716291 32.0775667532671
5.58120447105296 0.338214612013065 2.00398385053002 0.0726527638520495 0.981374528952071 0.0870909451120583 5.60995812778264 0.193795728078379 1.97226965155252 0.0928526122877283 1.94453930310504 0.185705224575457 0.49296993987976 0.0004995004995005 0.497002997002997 0.0004995004995005 1.98803170349188 5.60994376531674 1.94405820181925 125.74 251.32 126.57 151.249229993866 187.952704191888 88.8937512079867 1.0024610657463 -0.0024861704974846 1.83236830775067 0.99756265808783 0.0178775376031214 1.66327699401703 0.997565095959999 0.00759216429284886 1.66326551515652
6.40877786311312 0.36113604707128 2.15703454406381 0.0787821717421556 1.25490109785836 0.0969573406651453 6.40739486753266 0.244082330606838 2.14960195747321 0.106680850703317 2.29920391494641 0.213361701406634 0.534797595190381 0.0004995004995005 0.922577422577423 0.0004995004995005 2.15645909405305 6.40739555833964 2.29868228516765 139.96 239.7 133.47 182.146205539719 215.581978263498 122.557571159393 2.394969861649 -0.147064621770584 3.25471609125423 2.39530922241617 -0.141036206979936 2.87682240011243 2.39530905288108 -0.146600947851361 2.87689372200836
5.61566632330048 0.337808702578118 2.07972526839197 0.0756580987998957 1.07714244229201 0.0904605779264384 5.6703873122773 0.204630160391557 1.98551647302244 0.0972635559149069 1.97103294604488 0.194527111829814 0.496352705410822 0.0004995004995005 0.0184815184815185 0.0004995004995005 1.98725759461518 5.67035997911597 1.97058644729176 135.56 257.82 130.58 152.693336356382 203.778458805469 100.094471670778 88.0644228777243 0.249789095635373 102.525306474895 87.9250002350832 -0.0348633255342131 97.4808555491159 87.9250695601289 -0.0308529231161939 97.4829097742325
6.18982778893292 0.357511136841567 2.17175129118872 0.0804441712293521 1.21305417003726 0.096058505758063 6.15466308516294 0.240681454491205 2.09283988726345 0.107986869876776 2.18567977452691 0.215973739753551 0.522180360721443 0.0004995004995005 0.0004995004995005 0.0004995004995005 2.09287930354913 6.15468064995004 2.18519394755164 146.07 238.61 130.25 172.27628406668 214.896238774557 115.359055600829 16.0654255394156 0.0030816375952489 19.8697650324142 16.0876836294544 -0.0124666616343225 18.5489163641671 16.0876724778221 -0.0124645963856156 18.5494120191829
5.49586098576707 0.33702305682414 1.97275515257642 0.0721049442394409 1.02796061651156 0.0906257134719458 5.45655368156842 0.18845048764294 1.93879771229641 0.0922232504911089 1.87759542459281 0.184446500982218 0.484216432865731 0.0004995004995005 0.736763236763237 0.0004995004995005 1.9638163059093 5.4565733155865 1.87717103158178 135.67 243 131.69 146.718166599244 178.913571161718 91.4020602212893 15.1731860017941 -0.00435634098314828 18.6011183988564 15.1984911244146 -0.00526786597663072 17.4369753015942 15.198478438541 -0.00509301736841091 17.4374148088892
5.56257132465353 0.338762145246844 1.98290965705564 0.0723961556355684 1.03328630743598 0.089119259627968 5.55243041007033 0.191282898750185 1.95969084796883 0.0923649884392357 1.91938169593767 0.184729976878471 0.489715430861723 0.0014985014985015 0.993506493506494 0.0004995004995005 1.98275888556806 5.55244560624603 1.9189390908485 137.83 248.46 133.27 149.310675487423 180.310260570097 94.9166069113235 9.79748004050095 0.0281177417036052 12.2918606475188 9.80221420902145 0.0676643790877323 11.38999773604 9.80220710802101 0.028369486021421 11.3903261294805
5.18824534811568 0.333257845554376 1.88178819904017 0.0685956593929865 0.939217908024339 0.0866231422503835 5.10659543616852 0.172169233990681 1.86333084391337 0.0888920107538451 1.72666168782674 0.17778402150769 0.463326653306613 0.0004995004995005 0.884615384615385 0.0004995004995005 1.87965850421785 5.10663622034032 1.7262683592654 135.5 243.32 127.36 132.762017652046 159.168039725104 81.2769974928075 0.614162868576886 0.0746113200701497 1.10830238339182 0.626023721918838 0.0875886296886293 0.899617416065985 0.626017738610153 0.0760892550077623 0.899662551238708
5.17993421387669 0.328558427556269 1.89171524484174 0.0682871820448636 1.08191260657161 0.09091471438096 5.17602312081262 0.168460825245029 1.87819933754893 0.0860037396361883 1.75639867509786 0.172007479272377 0.467575150300601 0.0004995004995005 0.8996003996004 0.0004995004995005 1.8903582531505 5.17602507440556 1.75606176896973 135.51 249.62 130.72 135.274859899596 163.158740398417 100.671701827222 7.74011989652034 0.201776479345561 9.00391241868004 7.74176332624559 0.229190928754633 8.53151416706293 7.7417625050294 0.204504930680976 8.53167294467316
6.23975974779085 0.358696991945032 2.08698397550548 0.0763900673997107 1.13469843009647 0.0923534697116718 6.20576409222216 0.220508931986328 2.10427771405438 0.098393972607449 2.20855542810876 0.196787945214898 0.52477755511022 0.0004995004995005 0.508991008991009 0.0004995004995005 2.09547535662115 6.2057810730691 2.20801903600186 135.55 248.04 130.64 175.304020394598 200.045677827347 109.680470521457 0.553066676045977 -0.046018764591737 1.25645333711119 0.557411622060845 -0.0543125065448679 1.16277250597525 0.557409442435828 -0.0501250269652619 1.16272991868744
