"dates" "p.F" "p.G" "p.C"
2006-12-22 0.00549450549450574 0.223276723276722 0.00149850149850144
2006-12-25 0.00449550449550589 0.240259740259738 0.000499500499501329
2006-12-26 0.0044955044955027 0.199300699300704 0.00149850149850155
2006-12-27 0.00649350649350788 0.234265734265736 0.000499500499500887
2006-12-28 0.00449550449550427 0.197302697302695 0.000499500499500372
2006-12-29 0.00649350649350731 0.228271728271727 0.000499500499501016
2007-01-01 0.00249750249750325 0.218281718281721 0.000499500499500055
2007-01-02 0.00649350649350629 0.214285714285713 0.000499500499501319
2007-01-03 0.00449550449550403 0.262237762237763 0.00149850149850161
2007-01-04 0.00549450549450576 0.290209790209789 0.00049950049950174
2007-01-05 0.00349650349650239 0.231268731268733 0.0004995004995016
2007-01-08 0.00449550449550484 0.255244755244757 0.00049950049950159
2007-01-09 0.00649350649350689 0.261238761238757 0.00149850149850134
2007-01-10 0.00549450549450589 0.220279720279721 0.000499500499500739
2007-01-11 0.00349650349650301 0.25924075924076 0.000499500499501964
2007-01-12 0.00149850149850112 0.21928071928072 0.0014985014985022
2007-01-15 0.0024975024975026 0.233266733266734 0.000499500499501446
2007-01-16 0.00449550449550458 0.206293706293708 0.000499500499499786
2007-01-17 0.00449550449550412 0.232267732267732 0.00249750249750144
2007-01-18 0.00349650349650377 0.241258741258738 0.000499500499500871
2007-01-19 0.00249750249750315 0.215284715284715 0.00149850149850112
2007-01-22 0.00749250749250725 0.222277722277722 0.000499500499499507
2007-01-23 0.00649350649350684 0.168331668331669 0.000499500499501063
2007-01-24 0.00249750249750298 0.177322677322678 0.000499500499501147
2007-01-25 0.00349650349650242 0.211288711288712 0.00149850149850135
2007-01-26 0.00849150849150863 0.245254745254747 0.000499500499500572
2007-01-29 0.00249750249750339 0.228271728271728 0.00149850149850166
2007-01-30 0.00649350649350769 0.273226773226772 0.000499500499500997
2007-01-31 0.00449550449550412 0.24925074925075 0.000499500499500749
2007-02-01 0.00349650349650359 0.277222777222774 0.0014985014985021
2007-02-02 0.0114885114885117 0.221278721278719 0.002497502497502
2007-02-05 0.00349650349650321 0.234265734265736 0.0014985014985012
2007-02-06 0.0074925074925082 0.225274725274728 0.000499500499500177
2007-02-07 0.00649350649350596 0.163336663336663 0.00249750249750106
2007-02-08 0.00249750249750289 0.173326673326672 0.00349650349650403
2007-02-09 0.00449550449550554 0.144355644355643 0.00349650349650486
2007-02-12 0.00649350649350648 0.191308691308689 0.00249750249750409
2007-02-13 0.00649350649350665 0.158341658341659 0.00149850149850037
2007-02-14 0.0024975024975039 0.174325674325675 0.00249750249750053
2007-02-15 0.00249750249750349 0.152347652347651 0.00149850149850188
2007-02-16 0.00149850149850114 0.134365634365636 0.000499500499501835
2007-02-19 0.00349650349650272 0.145354645354645 0.00249750249749987
2007-02-20 0.002497502497503 0.12137862137862 0.000499500499499281
2007-02-21 0.00749250749250776 0.125374625374626 0.00249750249750151
2007-02-22 0.00749250749250803 0.127372627372628 0.000499500499500029
2007-02-23 0.00449550449550485 0.120379620379622 0.00349650349650378
2007-02-26 0.00449550449550378 0.107392607392607 0.000499500499501351
2007-02-27 0.00149850149850208 0.0714285714285717 0.0014985014985022
2007-02-28 0.00149850149850177 0.0774225774225785 0.00249750249750178
2007-03-01 0.000499500499500456 0.12137862137862 0.000499500499501091
2007-03-02 0.00249750249750228 0.126373626373625 0.00149850149850138
2007-03-05 0.00349650349650379 0.124375624375624 0.00149850149850272
2007-03-06 0.00149850149850135 0.10939060939061 0.000499500499500837
2007-03-07 0.00349650349650251 0.12237762237762 0.00249750249750312
2007-03-08 0.00249750249750301 0.128371628371628 0.00149850149850179
2007-03-09 0.00249750249750297 0.12137862137862 0.00249750249750287
2007-03-12 0.00149850149850193 0.101398601398601 0.00149850149850162
2007-03-13 0.000499500499500418 0.0804195804195809 0.00149850149850236
2007-03-14 0.00149850149850103 0.107392607392608 0.00149850149850244
2007-03-15 0.00149850149850228 0.0974025974025984 0.000499500499500657
2007-03-16 0.001498501498502 0.103396603396604 0.00349650349650431
2007-03-19 0.00149850149850197 0.155344655344654 0.00149850149850254
2007-03-20 0.0014985014985011 0.111388611388612 0.00249750249750235
2007-03-21 0.00249750249750291 0.123376623376623 0.00549450549450538
2007-03-22 0.00849150849150897 0.147352647352647 0.00249750249750276
2007-03-23 0.00249750249750249 0.171328671328672 0.00149850149850203
2007-03-26 0.00349650349650264 0.203296703296703 0.00149850149850188
2007-03-27 0.00749250749250678 0.258241758241759 0.00149850149850219
2007-03-28 0.00649350649350651 0.257242757242759 0.00249750249750228
2007-03-29 0.0084915084915078 0.280219780219779 0.000499500499500114
2007-03-30 0.00649350649350692 0.246253746253745 0.000499500499499854
2007-04-02 0.00249750249750243 0.216283716283716 0.000499500499500843
2007-04-03 0.0044955044955048 0.216283716283715 0.000499500499500633
2007-04-04 0.00349650349650261 0.206293706293707 0.00149850149850103
2007-04-05 0.00549450549450569 0.235264735264736 0.00149850149850122
2007-04-06 0.0044955044955044 0.195304695304694 0.00249750249750276
2007-04-09 0.00349650349650356 0.177322677322677 0.000499500499500553
2007-04-10 0.00149850149850072 0.168331668331667 0.00349650349650298
2007-04-11 0.00949050949050965 0.206293706293707 0.00249750249750215
2007-04-12 0.00349650349650305 0.15034965034965 0.00149850149850229
2007-04-13 0.00549450549450587 0.143356643356644 0.001498501498501
2007-04-16 0.00149850149850166 0.138361638361637 0.00249750249750208
2007-04-17 0.00449550449550448 0.120379620379621 0.00249750249750218
2007-04-18 0.00149850149850173 0.0954045954045951 0.000499500499500739
2007-04-19 0.00349650349650308 0.101398601398602 0.00449550449550441
2007-04-20 0.001498501498501 0.128371628371629 0.0014985014985021
2007-04-23 0.0034965034965036 0.122377622377622 0.000499500499501259
2007-04-24 0.000499500499499984 0.103396603396605 0.00249750249750148
2007-04-25 0.00249750249750302 0.162337662337662 0.000499500499501741
2007-04-26 0.00249750249750253 0.208291708291708 0.00049950049950093
2007-04-27 0.0034965034965028 0.242257742257741 0.000499500499501045
2007-04-30 0.000499500499500207 0.209290709290709 0.000499500499501899
2007-05-01 0.00249750249750324 0.24025974025974 0.000499500499501686
2007-05-02 0.00249750249750302 0.229270729270731 0.00049950049950252
2007-05-03 0.00249750249750302 0.314185814185813 0.000499500499501198
2007-05-04 0.00149850149850086 0.27122877122877 0.000499500499501155
2007-05-07 0.00249750249750254 0.287212787212787 0.000499500499502141
2007-05-08 0.00349650349650309 0.319180819180819 0.000499500499500052
2007-05-09 0.000499500499500409 0.319180819180818 0.000499500499500433
2007-05-10 0.00349650349650352 0.241258741258741 0.000499500499502062
2007-05-11 0.00349650349650328 0.253246753246754 0.000499500499501054
2007-05-14 0.00349650349650289 0.293206793206793 0.00149850149850265
2007-05-15 0.007492507492508 0.306193806193806 0.00049950049950094
2007-05-16 0.00149850149850165 0.292207792207793 0.00049950049950081
2007-05-17 0.00449550449550447 0.293206793206793 0.000499500499500795
2007-05-18 0.00549450549450575 0.316183816183815 0.000499500499501487
2007-05-21 0.00149850149850201 0.30919080919081 0.000499500499500849
2007-05-22 0.00249750249750248 0.272227772227773 0.000499500499500681
2007-05-23 0.00249750249750271 0.20929070929071 0.000499500499503699
2007-05-24 0.00349650349650333 0.197302697302697 0.000499500499499109
2007-05-25 0.00249750249750293 0.223276723276722 0.00149850149849934
2007-05-28 0.00349650349650329 0.249250749250751 0.00149850149850131
2007-05-29 0.00249750249750254 0.249250749250751 0.000499500499501156
2007-05-30 0.00349650349650328 0.210289710289711 0.00149850149850378
2007-05-31 0.00449550449550449 0.212287712287714 0.00149850149850305
2007-06-01 0.00149850149850143 0.241258741258741 0.000499500499497346
2007-06-04 0.00549450549450533 0.225274725274727 0.000499500499498868
2007-06-05 0.00449550449550458 0.194305694305694 0.000499500499498872
2007-06-06 0.00349650349650312 0.138361638361636 0.00249750249750264
2007-06-07 0.00349650349650343 0.0934065934065933 0.001498501498503
2007-06-08 0.00149850149850121 0.0864135864135847 0.00349650349650368
2007-06-11 0.00249750249750273 0.0964035964035967 0.00649350649350688
2007-06-12 0.00549450549450544 0.121378621378622 0.0034965034965044
2007-06-13 0.00349650349650306 0.139360639360638 0.00349650349650384
2007-06-14 0.00949050949050944 0.124375624375626 0.00549450549450558
2007-06-15 0.0134865134865136 0.109390609390608 0.003496503496504
2007-06-18 0.015484515484516 0.106393606393608 0.00749250749250694
2007-06-19 0.0094905094905102 0.119380619380619 0.00649350649350583
2007-06-20 0.00849150849150827 0.134365634365636 0.00249750249750232
2007-06-21 0.00449550449550489 0.110389610389612 0.000499500499500631
2007-06-22 0.00549450549450524 0.144355644355645 0.00349650349650325
2007-06-25 0.0104895104895101 0.159340659340657 0.00449550449550513
2007-06-26 0.0144855144855146 0.126373626373626 0.00249750249750243
2007-06-27 0.0124875124875132 0.147352647352644 0.00349650349650402
2007-06-28 0.0124875124875123 0.151348651348652 0.00349650349650528
2007-06-29 0.00949050949050979 0.137362637362639 0.00649350649350594
2007-07-02 0.0174825174825174 0.144355644355643 0.00449550449550461
2007-07-03 0.0144855144855145 0.143356643356641 0.013486513486513
2007-07-04 0.0174825174825168 0.125374625374625 0.0114885114885107
2007-07-05 0.0194805194805191 0.152347652347653 0.0184815184815172
2007-07-06 0.0254745254745261 0.111388611388613 0.0154845154845149
2007-07-09 0.0354645354645359 0.129370629370632 0.0244755244755245
2007-07-10 0.0384615384615385 0.0784215784215796 0.0304695304695317
2007-07-11 0.0444555444555446 0.12037962037962 0.0224775224775221
2007-07-12 0.0174825174825168 0.134365634365635 0.0204795204795213
2007-07-13 0.0264735264735257 0.149350649350649 0.00949050949050991
2007-07-16 0.0264735264735264 0.200299700299704 0.0124875124875118
2007-07-17 0.0254745254745264 0.229270729270731 0.0154845154845164
2007-07-18 0.0244755244755247 0.195304695304696 0.0164835164835162
2007-07-19 0.0434565434565431 0.264235764235766 0.0064935064935053
2007-07-20 0.0274725274725276 0.173326673326674 0.0114885114885128
2007-07-23 0.0214785214785216 0.152347652347654 0.0204795204795214
2007-07-24 0.0134865134865133 0.0924075924075886 0.0104895104895101
2007-07-25 0.023476523476523 0.0904095904095916 0.0184815184815184
2007-07-26 0.0114885114885108 0.0554445554445572 0.0194805194805198
2007-07-27 0.0194805194805201 0.0474525474525471 0.00949050949050932
2007-07-30 0.0154845154845155 0.0664335664335676 0.0204795204795197
2007-07-31 0.0104895104895106 0.0564435564435544 0.0314685314685312
2007-08-01 0.00849150849150882 0.0514485514485515 0.0264735264735265
2007-08-02 0.0144855144855145 0.0664335664335678 0.0224775224775225
2007-08-03 0.0104895104895102 0.0484515484515482 0.0124875124875128
2007-08-06 0.022477522477523 0.0394605394605359 0.0324675324675335
2007-08-07 0.0144855144855146 0.0554445554445573 0.0284715284715279
2007-08-08 0.0174825174825177 0.0594405594405581 0.0224775224775216
2007-08-09 0.00849150849150874 0.0434565434565427 0.0334665334665339
2007-08-10 0.0134865134865134 0.0304695304695298 0.0284715284715277
2007-08-13 0.0244755244755245 0.0274725274725262 0.0564435564435566
2007-08-14 0.010489510489511 0.0294705294705304 0.0504495504495506
2007-08-15 0.0184815184815189 0.0234765234765238 0.0384615384615374
2007-08-16 0.01948051948052 0.0374625374625391 0.0324675324675314
2007-08-17 0.0164835164835161 0.0474525474525497 0.0154845154845153
2007-08-20 0.028471528471528 0.0464535464535433 0.0214785214785218
2007-08-21 0.0174825174825184 0.0344655344655354 0.0234765234765235
2007-08-22 0.0194805194805191 0.0504495504495477 0.0114885114885114
2007-08-23 0.0234765234765236 0.0624375624375636 0.00949050949050961
2007-08-24 0.0114885114885114 0.0504495504495538 0.025474525474526
2007-08-27 0.0184815184815185 0.0424575424575434 0.0344655344655356
2007-08-28 0.017482517482518 0.0344655344655333 0.034465534465534
2007-08-29 0.0304695304695296 0.0294705294705301 0.046453546453547
2007-08-30 0.0144855144855147 0.0154845154845141 0.0434565434565439
2007-08-31 0.0184815184815181 0.0314685314685302 0.0484515484515486
2007-09-03 0.00649350649350751 0.0174825174825139 0.0414585414585408
2007-09-04 0.0214785214785215 0.018481518481519 0.0554445554445559
2007-09-05 0.00849150849150865 0.0124875124875163 0.0614385614385609
2007-09-06 0.00849150849150893 0.00449550449550391 0.0694305694305699
2007-09-07 0.00849150849150923 0.00849150849151169 0.0614385614385605
2007-09-10 0.00549450549450537 0.00949050949050823 0.0664335664335671
2007-09-11 0.00549450549450561 0.0114885114885153 0.0654345654345651
2007-09-12 0.00849150849150883 0.0044955044955041 0.0424575424575419
2007-09-13 0.00949050949050939 0.00249750249750429 0.0704295704295709
2007-09-14 0.00949050949051041 0.0124875124875142 0.0554445554445547
2007-09-17 0.0114885114885107 0.0144855144855139 0.0404595404595411
2007-09-18 0.00549450549450537 0.00849150849150936 0.0534465534465539
2007-09-19 0.0104895104895097 0.00749250749250517 0.0474525474525468
2007-09-20 0.0114885114885115 0.00549450549450921 0.0494505494505501
2007-09-21 0.0184815184815178 0.00749250749250575 0.0574425574425576
2007-09-24 0.0114885114885116 0.010489510489508 0.0464535464535466
2007-09-25 0.0154845154845165 0.00849150849151089 0.0474525474525486
2007-09-26 0.00849150849150936 0.00149850149850416 0.0714285714285717
2007-09-27 0.0144855144855144 0.00749250749250853 0.0714285714285714
2007-09-28 0.0214785214785215 0.00649350649350887 0.0504495504495509
2007-10-01 0.0184815184815186 0.00749250749250265 0.0554445554445545
2007-10-02 0.00949050949050963 0.00649350649351126 0.0504495504495494
2007-10-03 0.0144855144855146 0.00949050949051438 0.0464535464535474
2007-10-04 0.0164835164835163 0.0224775224775196 0.0404595404595413
2007-10-05 0.0234765234765225 0.00649350649350706 0.0424575424575416
2007-10-08 0.0244755244755247 0.0124875124875135 0.0454545454545455
2007-10-09 0.0244755244755249 0.0114885114885125 0.0694305694305694
2007-10-10 0.0284715284715284 0.0154845154845141 0.0514485514485522
2007-10-11 0.0444555444555449 0.0234765234765223 0.067432567432568
2007-10-12 0.0264735264735267 0.0104895104895113 0.0794205794205791
2007-10-15 0.0264735264735256 0.0144855144855169 0.0964035964035977
2007-10-16 0.0354645354645359 0.00949050949051444 0.103396603396603
2007-10-17 0.0274725274725272 0.00549450549450625 0.0994005994006003
2007-10-18 0.0314685314685307 0.00949050949051633 0.0974025974025978
2007-10-19 0.025474525474526 0.00349650349650061 0.116383616383617
2007-10-22 0.0314685314685318 0.00549450549450491 0.105394605394606
2007-10-23 0.0484515484515495 0.00649350649350779 0.105394605394606
2007-10-24 0.0374625374625374 0.00849150849151188 0.102397602397602
2007-10-25 0.0244755244755254 0.00249750249750206 0.151348651348651
2007-10-26 0.0254745254745249 0.00149850149849439 0.140359640359641
2007-10-29 0.0314685314685313 0.00349650349650694 0.121378621378621
2007-10-30 0.0264735264735253 0.00549450549450684 0.122377622377622
2007-10-31 0.0314685314685309 0.00449550449550845 0.0964035964035966
2007-11-01 0.0204795204795213 0.00449550449550551 0.148351648351649
2007-11-02 0.0254745254745254 0.00349650349649895 0.122377622377623
2007-11-05 0.0494505494505499 0.00449550449548797 0.125374625374626
2007-11-06 0.0544455544455536 0.00349650349649525 0.146353646353646
2007-11-07 0.0584415584415595 0.00249750249750537 0.1003996003996
2007-11-08 0.0544455544455539 0.00249750249749445 0.11038961038961
2007-11-09 0.0694305694305698 0.00549450549450938 0.0674325674325677
2007-11-12 0.0744255744255749 0.00149850149850436 0.0704295704295699
2007-11-13 0.0584415584415582 0.00449550449549763 0.0994005994005996
2007-11-14 0.04045954045954 0.00149850149850167 0.123376623376623
2007-11-15 0.0424575424575428 0.00249750249749824 0.107392607392607
2007-11-16 0.0454545454545451 0.0014985014985136 0.112387612387613
2007-11-19 0.0194805194805197 0.00249750249752099 0.149350649350649
2007-11-20 0.0384615384615381 0.00149850149850171 0.172327672327672
2007-11-21 0.0234765234765227 0.00249750249752458 0.150349650349649
2007-11-22 0.0254745254745266 0.00149850149852037 0.14935064935065
2007-11-23 0.0294705294705284 0.000499500499465409 0.138361638361639
2007-11-26 0.0204795204795199 0.00149850149851467 0.146353646353646
2007-11-27 0.0344655344655344 0.001498501498521 0.146353646353647
2007-11-28 0.0214785214785227 0.00149850149852608 0.111388611388611
2007-11-29 0.026473526473525 0.0034965034965402 0.0934065934065934
2007-11-30 0.0294705294705298 0.00149850149849223 0.126373626373626
2007-12-03 0.0304695304695293 0.00149850149849652 0.124375624375624
2007-12-04 0.0424575424575421 0.00249750249749655 0.110389610389611
2007-12-05 0.0374625374625376 0.000499500499500617 0.1003996003996
2007-12-06 0.0434565434565428 0.000499500499504954 0.137362637362637
2007-12-07 0.0324675324675342 0.00049950049950017 0.16933066933067
2007-12-10 0.0414585414585433 0.00249750249749531 0.137362637362637
2007-12-11 0.0614385614385617 0.00149850149850327 0.135364635364635
2007-12-12 0.0484515484515499 0.00249750249749336 0.153346653346653
2007-12-13 0.0594405594405601 0.000499500499507904 0.11038961038961
2007-12-14 0.0624375624375606 0.000499500499508431 0.0984015984015983
2007-12-17 0.0794205794205793 0.00149850149851011 0.0784215784215783
2007-12-18 0.0774225774225782 0.00249750249750385 0.0764235764235763
2007-12-19 0.0804195804195796 0.00549450549451257 0.0824175824175829
2007-12-20 0.108391608391612 0.000499500499501376 0.0764235764235765
2007-12-21 0.101398601398601 0.00549450549451153 0.0644355644355643
2007-12-24 0.0964035964035976 0.00349650349651126 0.0704295704295709
2007-12-25 0.0844155844155829 0.00149850149850352 0.0764235764235768
2007-12-26 0.0864135864135852 0.000499500499501543 0.0924075924075929
2007-12-27 0.128371628371628 0.00349650349651198 0.0924075924075921
2007-12-28 0.107392607392609 0.00149850149851639 0.0844155844155843
2007-12-31 0.174325674325673 0.00449550449549703 0.0634365634365632
2008-01-01 0.132367632367629 0.00349650349650145 0.0674325674325674
2008-01-02 0.0824175824175814 0.00149850149850331 0.101398601398601
2008-01-03 0.138361638361638 0.0044955044955061 0.0724275724275725
2008-01-04 0.135364635364636 0.00149850149850618 0.0584415584415584
2008-01-07 0.143356643356645 0.000499500499502732 0.059440559440559
2008-01-08 0.167332667332668 0.00549450549450045 0.058441558441558
2008-01-09 0.171328671328668 0.00249750249751538 0.102397602397603
2008-01-10 0.139360639360639 0.00749250749250004 0.0934065934065933
2008-01-11 0.173326673326676 0.007492507492542 0.0564435564435564
2008-01-14 0.185314685314684 0.0114885114883386 0.0724275724275727
2008-01-15 0.153346653346652 0.00749250749248324 0.0724275724275723
2008-01-16 0.16933066933067 0.014485514485509 0.0644355644355641
2008-01-17 0.194305694305698 0.00949050949050018 0.0514485514485512
2008-01-18 0.228271728271725 0.00649350649350569 0.0494505494505492
2008-01-21 0.307192807192804 0.00949050949050341 0.0304695304695301
2008-01-22 0.35914085914086 0.0134865134865103 0.0214785214785215
2008-01-23 0.326173826173823 0.0134865134865122 0.0194805194805193
2008-01-24 0.345154845154849 0.00949050949050913 0.00949050949050934
2008-01-25 0.293206793206795 0.00949050949050792 0.0164835164835169
2008-01-28 0.235264735264735 0.00949050949050599 0.0254745254745255
2008-01-29 0.23426573426573 0.00849150849151117 0.0224775224775224
2008-01-30 0.228271728271729 0.00649350649349872 0.0164835164835169
2008-01-31 0.167332667332662 0.00349650349650709 0.0294705294705294
2008-02-01 0.191308691308693 0.00349650349650539 0.0364635364635366
2008-02-04 0.204295704295706 0.00249750249750499 0.0294705294705294
2008-02-05 0.135364635364636 0.00149850149849301 0.0204795204795208
2008-02-06 0.138361638361632 0.00249750249749604 0.0214785214785215
2008-02-07 0.134365634365633 0.000499500499499041 0.0174825174825176
2008-02-08 0.125374625374622 0.000499500499500838 0.0144855144855144
2008-02-11 0.202297702297701 0.00249750249749883 0.00549450549450527
2008-02-12 0.186313686313688 0.000499500499506866 0.00849150849150884
2008-02-13 0.118381618381619 0.000499500499498991 0.00449550449550456
2008-02-14 0.096403596403593 0.00249750249749862 0.00749250749250761
2008-02-15 0.125374625374628 0.00149850149850186 0.0124875124875125
2008-02-18 0.098401598401596 0.00349650349650639 0.0164835164835164
2008-02-19 0.0824175824175804 0.000499500499502462 0.00949050949050918
2008-02-20 0.0894105894105867 0.000499500499500089 0.0164835164835166
2008-02-21 0.100399600399602 0.00049950049950359 0.0144855144855145
2008-02-22 0.0664335664335678 0.00249750249750416 0.0104895104895106
2008-02-25 0.0974025974025977 0.00649350649349857 0.0154845154845152
2008-02-26 0.0964035964035933 0.00149850149849966 0.0134865134865138
2008-02-27 0.0974025974025947 0.0014985014984987 0.0224775224775224
2008-02-28 0.1023976023976 0.00249750249750329 0.0144855144855146
2008-02-29 0.0964035964036003 0.00249750249749977 0.0104895104895107
2008-03-03 0.140359640359643 0.00449550449550019 0.0134865134865137
2008-03-04 0.128371628371582 0.00649350649350192 0.00449550449550468
2008-03-05 0.135364635364642 0.00349650349650902 0.00449550449550466
2008-03-06 0.144355644355269 0.00249750249749973 0.00349650349650373
2008-03-07 0.116383616383469 0.00149850149850304 0.00449550449550454
2008-03-10 0.153346653346606 0.00549450549450285 0.00249750249750255
2008-03-11 0.138361638361646 0.00149850149849956 0.00449550449550444
2008-03-12 0.139360639360638 0.00349650349650511 0.00549450549450557
2008-03-13 0.157342657342659 0.000499500499498373 0.00649350649350612
2008-03-14 0.150349650349653 0.0024975024975023 0.00349650349650369
2008-03-17 0.177322677322676 0.00449550449550417 0.00449550449550439
2008-03-18 0.16833166833167 0.00149850149850065 0.00249750249750244
2008-03-19 0.174325674325676 0.00449550449550321 0.0014985014985015
