"theta.G.ml" "theta.G.tau" "theta.G.new" "p.value.gumbel" "loglik.G" "theta.gum.ML.std" "theta.gum.tau.std" "theta.C.ml" "theta.C.tau" "theta.C.new" "p.value.clayton" "loglik.C" "theta.clay.ML.std" "theta.clay.tau.std" "emp.tau" "t.G" "t.C" "KL.G.ML" "KL.G.tau" "KL.G.new" "KL.C.ML" "KL.C.tau" "KL.C.new"
1.75077800293574 2.02205882352941 2.02111028919167 0.0034965034965035 22.7958074805578 0.141529231980089 0.179097511286661 1.92475117189426 2.04411764705882 2.03129857005564 0.107392607392607 36.4699403494497 0.284641183967847 0.358195022573322 0.505454545454545 141.639999999999 53.0199999999968 2.65046484352865 2.24249326377784 2.24364467403771 0.0918633166620152 0.0590397078579035 0.0621099577119574
1.87141109276331 2.07983193277311 2.07847855069512 0.00649350649350649 28.3017616242505 0.152882277808578 0.216510739387461 1.86664901924319 2.15966386554622 2.10477846726268 0.187312687312687 35.1740353798822 0.289387050180724 0.433021478774923 0.519191919191919 98.0499999999956 77.9700000000012 1.90350851141839 1.69590072079791 1.69703586783905 0.267198924783932 0.126445252980625 0.149848629122774
1.67024932493818 1.81718061674009 1.81681365547185 0.0024975024975025 18.951195082379 0.137230874817339 0.194030808516064 1.45886055546026 1.63436123348018 1.58676040023102 0.271228771228771 29.9444354358583 0.241971171891797 0.388061617032127 0.44969696969697 173.720000000001 54.4500000000044 5.77587882122771 5.28078149214469 5.28189424891568 0.928094448648321 0.628626107225061 0.705685167730845
1.90027745925212 2.13730569948187 2.13718730375748 0.0004995004995005 27.4050929930527 0.158641427503625 0.232984160824383 2.06836432150958 2.27461139896373 2.10411244132806 0.826673326673327 51.96127945399 0.27122583801499 0.465968321648767 0.532121212121212 158.290000000001 44.4300000000003 1.80857908672682 1.54158783230487 1.54170165142001 -0.0516744703732669 -0.154650393879147 -0.071128007478299
1.91590061564282 2.07112970711297 2.06577965351085 0.0344655344655345 30.5878820296278 0.155074535048417 0.198914271222308 1.40327779104942 2.14225941422594 2.07987784863312 0.0844155844155844 31.3461407272739 0.226195826934332 0.397828542444616 0.517171717171717 183.139999999999 98.739999999998 2.03057557818037 1.86106661809859 1.8662732056408 0.60359965286674 0.204488543943899 0.225356010859162
2.00327979601863 2.18253968253968 2.18119657649682 0.00749250749250749 34.5703437238356 0.162093526060512 0.223909450497606 2.24469915986551 2.36507936507937 2.33278956977475 0.268231768231768 47.3653974456316 0.296134201259552 0.447818900995211 0.541818181818182 110.279999999999 52.6399999999994 3.64643036411651 3.30012752842606 3.30244387176394 -0.133901031209645 -0.229705748808701 -0.204823100712426
2.14543266932515 2.29591836734694 2.27314255990408 0.151348651348651 39.0749751193407 0.178029357217587 0.244295366580609 2.0046215285596 2.59183673469388 2.58861027751732 0.00549450549450549 45.0221392348984 0.274853095631507 0.488590733161219 0.564444444444444 174.450000000004 94.9499999999971 7.30942123536496 6.85271753058919 6.91641679996089 0.960248518384057 0.235122299095832 0.238251266446396
1.70138323530097 1.76659528907923 1.7633705171891 0.0494505494505494 21.682408061788 0.137846664144624 0.193261954945403 2.00953694243422 1.53319057815846 1.61718172031098 0.176323676323676 30.8802279952128 0.29112760714845 0.386523909890806 0.433939393939394 192.339999999997 57.7200000000012 0.552889394668319 0.519286559169717 0.520857340512449 0.0309225383028569 0.177259045960731 0.146597347516858
1.77493841928847 1.83878157503715 1.83855834721984 0.0034965034965035 24.565641539603 0.145171832271577 0.191601176050397 1.79889499406935 1.67756315007429 1.72538074493548 0.394105894105894 31.2368624379454 0.277342189688586 0.383202352100793 0.456161616161616 198.540000000001 44.9100000000035 0.742162113492342 0.70131116049383 0.701446592805402 0.140203552277064 0.187729490480554 0.168343835429463
1.59598160768975 1.77165354330709 1.77139029864832 0.0014985014985015 16.820284210348 0.127260686595152 0.170770083521036 1.53318637115262 1.54330708661417 1.53782208347941 0.541958041958042 30.9166776545855 0.236744960651951 0.341540167042072 0.435555555555556 154.760000000002 97.1699999999983 1.9962993573776 1.73079236449269 1.73112937725514 0.0996043470110041 0.0964959590143918 0.0981693738449341
1.90175077114087 2.02040816326531 2.01821519447979 0.0184815184815185 30.9702270093221 0.152295582251693 0.208526230395264 1.57200861783458 2.04081632653061 2.02231692144221 0.0394605394605395 41.6027711040726 0.229543855421845 0.417052460790527 0.505050505050505 111.93 118.400000000001 36.0949788903643 33.4482391202069 33.4938072203597 27.2295722144575 23.7612992653709 23.8776798179756
2.1351289008778 2.34375 2.34364579365678 0.0004995004995005 37.2589788567946 0.179870098862718 0.310908042537734 1.97010782832431 2.6875 2.26860317248307 0.583916083916084 53.0226832327664 0.265629253104305 0.621816085075468 0.573333333333333 120.82 73.3899999999994 4.03005767137565 3.58504429270885 3.58524334008118 0.43731588636787 -0.0335160796141695 0.187115662046251
1.75306077672096 1.9488188976378 1.94872111635862 0.0004995004995005 22.519428394721 0.143336155442005 0.190661639704664 1.71683409169646 1.89763779527559 1.84336055958575 0.3001998001998 34.7736545421098 0.257755210343719 0.381323279409328 0.486868686868687 163.349999999999 49.5299999999988 1.4250531444086 1.26247269551224 1.26253887560557 0.292441740191905 0.25662948833942 0.265439557716067
1.54604941357003 1.63907284768212 1.63549502329319 0.0384615384615385 14.8289549049926 0.123702749109028 0.162179932174808 1.19654313630174 1.27814569536424 1.25462687589418 0.288211788211788 23.5211806727828 0.222254907061063 0.324359864349617 0.38989898989899 149.330000000002 58.3300000000017 6.99034326551112 6.17006572132913 6.19942916504871 -1.48078887250958 -1.40960623175031 -1.43285991524654
1.86487813500357 1.93661971830986 1.93636887361298 0.0034965034965035 27.5114152205807 0.154725172363407 0.205779400854548 2.09324443623778 1.87323943661972 1.93510897447435 0.281218781218781 34.4114040289622 0.307661286097885 0.411558801709095 0.483636363636364 175.120000000003 106.969999999994 0.328986023316016 0.303856007681237 0.303936743550987 0.0600909125531033 0.112389937671759 0.0965942367767677
